Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Location,Discount_Applied,Return_Flag,Order_Amount,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Return_Prob
ORD00005132,PROD00005132,USER00005132,2024-09-20,2024-10-15,201.56,1,Wrong item,Returned,25.0,26,City93,31.18,1,201.56,True,False,False,True,False,False,False,False,True,False,0.5004081136548423
ORD00005133,PROD00005133,USER00005133,2024-08-07,,438.81,4,,Not Returned,,31,City52,49.73,0,1755.24,False,True,False,True,False,False,True,False,False,True,0.5431739464958139
ORD00005134,PROD00005134,USER00005134,2024-01-08,,283.67,5,,Not Returned,,32,City7,49.03,0,1418.3500000000001,True,False,False,False,True,False,False,False,False,False,0.5166026830671062
ORD00005135,PROD00005135,USER00005135,2024-03-23,,26.03,4,,Not Returned,,46,City64,32.44,0,104.12,False,False,False,False,True,False,False,True,False,False,0.5031152926835136
ORD00005139,PROD00005139,USER00005139,2024-12-23,2024-10-30,110.88,2,Wrong item,Returned,-54.0,42,City48,24.76,1,221.76,True,False,False,False,False,False,False,True,False,True,0.5001087152974051
ORD00005142,PROD00005142,USER00005142,2023-05-26,,145.73,4,,Not Returned,,25,City18,22.07,0,582.92,False,False,False,False,False,False,False,False,False,True,0.5017929379139225
ORD00005143,PROD00005143,USER00005143,2024-04-28,2024-02-22,71.13,5,Changed mind,Returned,-66.0,36,City51,8.88,1,355.65,False,False,False,True,False,False,True,False,False,True,0.5183962460681203
ORD00005144,PROD00005144,USER00005144,2024-12-29,,127.24,2,,Not Returned,,22,City86,40.63,0,254.48,True,False,False,True,False,False,False,True,False,True,0.5234750481839553
ORD00005145,PROD00005145,USER00005145,2023-02-09,,7.17,1,,Not Returned,,20,City90,49.11,0,7.17,False,True,False,True,False,True,False,False,False,False,0.550938380860854
ORD00005146,PROD00005146,USER00005146,2023-01-24,,222.78,5,,Not Returned,,63,City100,15.45,0,1113.9,True,False,False,False,True,False,True,False,False,True,0.5100907090260861
ORD00005150,PROD00005150,USER00005150,2024-11-06,2023-03-11,210.02,4,Not as described,Returned,-606.0,66,City75,39.26,1,840.08,False,True,False,True,False,False,False,True,False,False,0.5172674072936535
ORD00005153,PROD00005153,USER00005153,2024-10-10,2024-11-17,305.85,2,Changed mind,Returned,38.0,31,City97,13.64,1,611.7,False,False,False,False,True,False,True,False,False,True,0.5049819773794575
ORD00005154,PROD00005154,USER00005154,2023-07-04,2023-01-30,326.37,1,Wrong item,Returned,-155.0,57,City89,48.63,1,326.37,False,False,True,False,True,False,True,False,False,True,0.5098163237812848
ORD00005155,PROD00005155,USER00005155,2024-11-25,,299.6,5,,Not Returned,,45,City28,13.08,0,1498.0,False,False,False,False,False,True,False,False,False,False,0.5028805076473541
ORD00005158,PROD00005158,USER00005158,2023-10-13,,182.9,5,,Not Returned,,57,City34,10.15,0,914.5,False,True,False,False,True,False,True,False,False,False,0.5030398412390886
ORD00005159,PROD00005159,USER00005159,2023-05-24,,418.54,2,,Not Returned,,19,City10,15.01,0,837.08,False,False,False,True,False,False,False,False,False,True,0.5018665192614985
ORD00005160,PROD00005160,USER00005160,2024-06-10,,300.47,4,,Not Returned,,65,City16,44.02,0,1201.88,False,True,False,False,True,False,True,False,False,False,0.5272722995044795
ORD00005161,PROD00005161,USER00005161,2024-01-01,,9.72,3,,Not Returned,,53,City29,19.67,0,29.160000000000004,False,True,False,True,False,False,False,True,False,False,0.5049679026428351
ORD00005164,PROD00005164,USER00005164,2023-05-27,2024-03-09,196.8,5,Defective,Returned,287.0,44,City100,42.86,1,984.0,True,False,False,False,True,False,True,False,False,True,0.5343224595555733
ORD00005165,PROD00005165,USER00005165,2023-10-24,2024-11-09,56.52,2,Not as described,Returned,382.0,57,City68,37.74,1,113.04,True,False,False,True,False,False,False,False,True,True,0.5130624557452947
ORD00005168,PROD00005168,USER00005168,2023-10-22,,156.37,1,,Not Returned,,30,City82,26.07,0,156.37,False,False,True,True,False,True,False,False,False,False,0.501883828737585
ORD00005169,PROD00005169,USER00005169,2024-03-10,,368.41,5,,Not Returned,,55,City98,44.46,0,1842.0500000000002,False,False,False,False,False,True,False,False,False,False,0.5261813896645967
ORD00005171,PROD00005171,USER00005171,2024-10-17,2023-11-15,150.0,4,Wrong item,Returned,-337.0,62,City59,4.52,1,600.0,False,True,False,False,False,True,False,False,False,True,0.5117691475056793
ORD00005172,PROD00005172,USER00005172,2023-01-30,2023-09-25,443.82,4,Defective,Returned,238.0,66,City19,34.51,1,1775.28,True,False,False,True,False,False,False,False,True,True,0.5012402143496761
ORD00005173,PROD00005173,USER00005173,2024-02-19,,62.57,5,,Not Returned,,32,City83,37.13,0,312.85,False,False,False,False,False,True,False,False,False,False,0.533868147453027
ORD00005175,PROD00005175,USER00005175,2024-04-30,,81.15,3,,Not Returned,,24,City61,13.1,0,243.45000000000002,False,True,False,False,True,False,True,False,False,True,0.5125978832696992
ORD00005176,PROD00005176,USER00005176,2024-05-01,2023-03-27,33.33,1,Not as described,Returned,-401.0,19,City52,34.18,1,33.33,True,False,False,False,False,False,False,False,False,False,0.5066977883788059
ORD00005177,PROD00005177,USER00005177,2023-10-10,2024-04-18,223.06,5,Not as described,Returned,191.0,45,City5,19.48,1,1115.3,False,True,False,True,False,False,False,True,False,False,0.5000529841613222
ORD00005180,PROD00005180,USER00005180,2024-11-10,,354.17,4,,Not Returned,,23,City22,32.58,0,1416.68,True,False,False,True,False,False,False,False,True,True,0.5026008062606283
ORD00005181,PROD00005181,USER00005181,2024-06-01,,316.84,2,,Not Returned,,22,City50,13.19,0,633.68,True,False,False,False,True,True,False,False,False,False,0.5091302728950986
ORD00005182,PROD00005182,USER00005182,2024-04-15,,106.85,3,,Not Returned,,29,City1,19.36,0,320.54999999999995,True,False,False,False,True,False,False,False,False,True,0.5027058850921342
ORD00005184,PROD00005184,USER00005184,2023-08-28,2024-10-20,291.79,5,Wrong item,Returned,419.0,47,City87,26.98,1,1458.95,True,False,False,True,False,True,False,False,False,True,0.5338733540737952
ORD00005185,PROD00005185,USER00005185,2024-07-07,2023-11-22,80.43,4,Changed mind,Returned,-228.0,26,City60,34.71,1,321.72,False,True,False,False,False,False,False,True,False,False,0.5076010884491847
ORD00005188,PROD00005188,USER00005188,2024-10-05,2023-01-30,297.09,2,Not as described,Returned,-614.0,40,City65,15.1,1,594.18,True,False,False,True,False,False,True,False,False,False,0.5139084213526992
ORD00005189,PROD00005189,USER00005189,2023-02-28,2024-11-10,19.3,2,Changed mind,Returned,621.0,23,City7,17.72,1,38.6,False,True,False,True,False,False,False,False,False,True,0.5122095441702232
ORD00005192,PROD00005192,USER00005192,2023-06-05,2023-09-22,328.26,5,Wrong item,Returned,109.0,54,City21,49.19,1,1641.3,False,True,False,True,False,False,False,True,False,True,0.525952942235768
ORD00005195,PROD00005195,USER00005195,2024-03-09,2024-08-20,196.73,5,Changed mind,Returned,164.0,70,City48,42.14,1,983.65,False,False,False,True,False,False,False,True,False,False,0.5159226921396949
ORD00005198,PROD00005198,USER00005198,2023-11-30,,186.89,3,,Not Returned,,18,City5,23.06,0,560.67,True,False,False,True,False,True,False,False,False,False,0.5290466847745818
ORD00005199,PROD00005199,USER00005199,2024-09-01,,485.03,4,,Not Returned,,21,City5,34.18,0,1940.12,False,False,False,False,False,True,False,False,False,False,0.5155221974721486
ORD00005202,PROD00005202,USER00005202,2023-10-17,,199.55,1,,Not Returned,,37,City70,7.32,0,199.55,False,False,False,True,False,True,False,False,False,False,0.5120411935766633
ORD00005204,PROD00005204,USER00005204,2023-05-12,,126.83,3,,Not Returned,,66,City42,27.46,0,380.49,False,True,False,True,False,False,True,False,False,True,0.5338038354025518
ORD00005206,PROD00005206,USER00005206,2024-07-04,2024-04-27,457.54,2,Not as described,Returned,-68.0,47,City84,47.47,1,915.08,False,False,False,True,False,True,False,False,False,True,0.5492045717124158
ORD00005208,PROD00005208,USER00005208,2023-11-21,,194.32,5,,Not Returned,,58,City66,38.16,0,971.5999999999999,False,False,False,True,False,False,False,True,False,False,0.5126800410493069
ORD00005210,PROD00005210,USER00005210,2024-05-04,,51.03,2,,Not Returned,,33,City45,35.66,0,102.06,False,False,True,True,False,True,False,False,False,True,0.5172733216072252
ORD00005211,PROD00005211,USER00005211,2023-08-28,,62.81,4,,Not Returned,,41,City58,23.81,0,251.24,True,False,False,False,True,True,False,False,False,False,0.5240316675710601
ORD00005212,PROD00005212,USER00005212,2023-03-11,2023-07-12,290.59,3,Wrong item,Returned,123.0,51,City11,10.75,1,871.77,False,False,False,False,True,True,False,False,False,False,0.5032240244966644
ORD00005214,PROD00005214,USER00005214,2023-12-06,2024-10-17,270.12,5,Wrong item,Returned,316.0,59,City27,20.3,1,1350.6,False,False,False,False,False,True,False,False,False,True,0.5159593563036543
ORD00005215,PROD00005215,USER00005215,2023-03-08,2023-12-16,191.42,1,Wrong item,Returned,283.0,39,City80,26.47,1,191.42,False,True,False,True,False,False,False,True,False,True,0.51196310407246
ORD00005216,PROD00005216,USER00005216,2024-05-04,,283.89,4,,Not Returned,,45,City79,18.1,0,1135.56,True,False,False,False,True,True,False,False,False,False,0.5118678124792624
ORD00005217,PROD00005217,USER00005217,2024-02-05,2023-12-19,372.17,4,Wrong item,Returned,-48.0,55,City84,41.88,1,1488.68,False,True,False,False,True,True,False,False,False,True,0.53583328436867
ORD00005219,PROD00005219,USER00005219,2023-11-05,2024-02-06,296.37,2,Changed mind,Returned,93.0,26,City98,42.59,1,592.74,False,False,True,True,False,False,True,False,False,True,0.5137521180651201
ORD00005221,PROD00005221,USER00005221,2024-09-05,2023-06-26,353.36,5,Defective,Returned,-437.0,34,City64,45.29,1,1766.8000000000002,True,False,False,False,False,False,True,False,False,False,0.5236003359454089
ORD00005223,PROD00005223,USER00005223,2023-11-30,2024-12-23,194.93,5,Wrong item,Returned,389.0,22,City24,24.76,1,974.6500000000001,False,True,False,False,True,True,False,False,False,False,0.5219236146868375
ORD00005226,PROD00005226,USER00005226,2024-05-10,2024-06-16,477.59,2,Wrong item,Returned,37.0,34,City95,38.71,1,955.18,True,False,False,False,False,False,False,False,False,True,0.5143041761754387
ORD00005229,PROD00005229,USER00005229,2024-01-21,2024-05-14,24.38,1,Defective,Returned,114.0,44,City53,29.26,1,24.38,False,False,False,False,True,False,False,False,False,True,0.5050605145290182
ORD00005230,PROD00005230,USER00005230,2023-01-29,2024-05-20,442.18,1,Defective,Returned,477.0,66,City34,44.67,1,442.18,True,False,False,False,True,True,False,False,False,False,0.5372205489683984
ORD00005232,PROD00005232,USER00005232,2024-04-18,2023-02-25,112.26,2,Changed mind,Returned,-418.0,51,City10,31.91,1,224.52,True,False,False,False,True,True,False,False,False,True,0.5323895232756597
ORD00005236,PROD00005236,USER00005236,2024-06-22,2024-04-13,64.56,1,Wrong item,Returned,-70.0,48,City64,9.04,1,64.56,True,False,False,True,False,True,False,False,False,True,0.5218939389334272
ORD00005238,PROD00005238,USER00005238,2024-07-01,2023-07-20,24.07,4,Wrong item,Returned,-347.0,61,City39,0.03,1,96.28,False,True,False,True,False,True,False,False,False,True,0.5223239104655777
ORD00005239,PROD00005239,USER00005239,2024-06-22,2024-07-15,179.71,5,Defective,Returned,23.0,40,City14,37.92,1,898.5500000000001,True,False,False,True,False,False,True,False,False,False,0.5353903876371855
ORD00005240,PROD00005240,USER00005240,2023-05-11,2024-04-05,178.53,5,Defective,Returned,330.0,60,City71,41.81,1,892.65,False,True,False,False,True,True,False,False,False,False,0.5369866666186679
ORD00005241,PROD00005241,USER00005241,2024-02-15,2023-09-20,289.14,2,Wrong item,Returned,-148.0,39,City99,15.97,1,578.28,True,False,False,True,False,True,False,False,False,True,0.5274786528182784
ORD00005242,PROD00005242,USER00005242,2023-01-06,,148.6,2,,Not Returned,,37,City15,37.75,0,297.2,False,False,False,True,False,False,True,False,False,True,0.5367917846750413
ORD00005244,PROD00005244,USER00005244,2024-11-07,,268.36,3,,Not Returned,,25,City49,32.52,0,805.08,False,True,False,False,True,False,True,False,False,True,0.5249765293649393
ORD00005246,PROD00005246,USER00005246,2023-12-19,,386.76,4,,Not Returned,,67,City27,47.34,0,1547.04,False,False,False,False,False,False,True,False,False,False,0.5227495752224781
ORD00005248,PROD00005248,USER00005248,2024-06-24,,120.4,1,,Not Returned,,69,City79,46.96,0,120.4,False,True,False,False,False,False,False,False,False,True,0.5246327940275833
ORD00005249,PROD00005249,USER00005249,2023-01-17,,79.03,2,,Not Returned,,64,City79,25.38,0,158.06,True,False,False,False,False,False,False,True,False,True,0.5009216864830466
ORD00005253,PROD00005253,USER00005253,2023-11-05,2023-05-08,14.7,5,Defective,Returned,-181.0,61,City4,48.99,1,73.5,False,True,False,False,True,False,False,True,False,True,0.529895960361968
ORD00005254,PROD00005254,USER00005254,2024-03-02,,392.12,4,,Not Returned,,22,City44,44.55,0,1568.48,False,False,True,True,False,False,True,False,False,True,0.5102131243459379
ORD00005255,PROD00005255,USER00005255,2024-09-30,,216.99,2,,Not Returned,,54,City91,27.23,0,433.98,False,False,False,False,False,True,False,False,False,True,0.5243218575819036
ORD00005256,PROD00005256,USER00005256,2023-09-08,,119.21,3,,Not Returned,,48,City28,3.44,0,357.63,True,False,False,False,True,True,False,False,False,False,0.5038575348518286
ORD00005257,PROD00005257,USER00005257,2024-03-16,2024-07-07,9.23,5,Not as described,Returned,113.0,31,City92,30.97,1,46.150000000000006,True,False,False,False,True,False,False,False,False,False,0.5138491178743366
ORD00005258,PROD00005258,USER00005258,2023-09-26,,412.34,4,,Not Returned,,37,City82,42.35,0,1649.36,True,False,False,False,False,False,True,False,False,True,0.5264996743489943
ORD00005259,PROD00005259,USER00005259,2023-03-22,,245.98,1,,Not Returned,,63,City28,46.86,0,245.98,False,False,True,False,False,False,True,False,False,False,0.5023905918833512
ORD00005260,PROD00005260,USER00005260,2024-05-14,,57.82,3,,Not Returned,,48,City29,30.5,0,173.46,False,False,False,False,True,False,False,True,False,True,0.5041938341203809
ORD00005263,PROD00005263,USER00005263,2024-02-02,2024-07-20,106.7,3,Wrong item,Returned,169.0,23,City69,44.02,1,320.1,False,True,False,False,False,False,True,False,False,True,0.5380120836264768
ORD00005264,PROD00005264,USER00005264,2023-04-14,2023-07-29,308.22,1,Not as described,Returned,106.0,58,City58,35.2,1,308.22,False,False,False,False,True,False,False,False,False,False,0.5052559070559133
ORD00005265,PROD00005265,USER00005265,2024-08-08,,460.36,1,,Not Returned,,21,City82,15.86,0,460.36,True,False,False,True,False,True,False,False,False,True,0.5288068017899865
ORD00005266,PROD00005266,USER00005266,2023-01-01,2024-06-23,233.97,3,Wrong item,Returned,539.0,54,City56,38.82,1,701.91,False,False,False,False,True,False,True,False,False,False,0.520944545849666
ORD00005268,PROD00005268,USER00005268,2023-04-10,2023-03-21,430.66,2,Changed mind,Returned,-20.0,53,City86,42.73,1,861.32,False,False,True,False,False,True,False,False,False,False,0.5039636109516666
ORD00005273,PROD00005273,USER00005273,2024-06-09,2024-10-06,395.93,4,Changed mind,Returned,119.0,25,City8,47.27,1,1583.72,False,True,False,False,False,False,True,False,False,False,0.5267964253988436
ORD00005280,PROD00005280,USER00005280,2023-06-14,,94.82,2,,Not Returned,,50,City32,48.04,0,189.64,False,True,False,False,False,False,False,False,False,False,0.5212528630538602
ORD00005282,PROD00005282,USER00005282,2023-02-21,2023-07-15,209.82,2,Wrong item,Returned,144.0,62,City33,8.59,1,419.64,True,False,False,False,True,True,False,False,False,True,0.5118865381673013
ORD00005283,PROD00005283,USER00005283,2024-11-20,2024-02-02,72.71,5,Changed mind,Returned,-292.0,54,City10,28.17,1,363.54999999999995,True,False,False,False,False,False,True,False,False,True,0.5275674380348172
ORD00005284,PROD00005284,USER00005284,2024-09-22,,451.01,4,,Not Returned,,43,City75,20.0,0,1804.04,False,False,False,False,False,True,False,False,False,False,0.5047081935687204
ORD00005286,PROD00005286,USER00005286,2023-11-05,,161.65,1,,Not Returned,,45,City57,11.4,0,161.65,False,True,False,False,False,False,True,False,False,False,0.5025057698693017
ORD00005290,PROD00005290,USER00005290,2024-10-15,,381.46,4,,Not Returned,,20,City98,41.86,0,1525.84,False,True,False,False,False,False,False,False,False,True,0.5150357724433039
ORD00005292,PROD00005292,USER00005292,2023-03-08,2024-09-06,90.5,2,Changed mind,Returned,548.0,49,City7,43.08,1,181.0,False,False,False,False,False,False,False,True,False,False,0.5069184630018294
ORD00005294,PROD00005294,USER00005294,2024-06-11,,298.89,3,,Not Returned,,44,City14,38.6,0,896.67,False,False,True,False,True,True,False,False,False,True,0.5063466214584301
ORD00005296,PROD00005296,USER00005296,2023-03-06,,337.37,2,,Not Returned,,20,City56,41.74,0,674.74,False,False,False,True,False,False,False,False,False,True,0.5251164481326898
ORD00005298,PROD00005298,USER00005298,2024-03-31,2023-01-30,491.35,4,Defective,Returned,-426.0,44,City42,20.22,1,1965.4,False,True,False,False,True,True,False,False,False,False,0.5080059305676639
